"","from_skill","to_skill","link_probability","start_skill_relevance","end_skill_relevance","skillType_from","reuseLevel_from","skillType_to","reuseLevel_to"
"9169","mechanical systems","manage contracts",1,48,35,"knowledge","cross-sector","skill/competence","cross-sector"
"9170","design process","manage contracts",0.98,21,35,"skill/competence","cross-sector","skill/competence","cross-sector"
"9171","market analysis","manage contracts",0.99,14,35,"knowledge","cross-sector","skill/competence","cross-sector"
"9172","project management principles","manage contracts",0.98,18,35,"knowledge","cross-sector","skill/competence","cross-sector"
"9173","product comprehension","industrial engineering",1,12,24,"knowledge","sector-specific","knowledge","cross-sector"
"9174","joint ventures","industrial engineering",1,19,24,"knowledge","cross-sector","knowledge","cross-sector"
"9175","personal development","industrial engineering",0.95,56,24,"knowledge","cross-sector","knowledge","cross-sector"
"9176","politics","industrial engineering",0.99,38,24,"knowledge","cross-sector","knowledge","cross-sector"
"9177","adapt to change","industrial engineering",0.94,24,24,"skill/competence","transversal","knowledge","cross-sector"
"9178","logic","industrial engineering",1,14,24,"knowledge","cross-sector","knowledge","cross-sector"
"9179","build trust","industrial engineering",1,12,24,"skill/competence","cross-sector","knowledge","cross-sector"
"9180","transmission technology","industrial engineering",0.96,12,24,"knowledge","cross-sector","knowledge","cross-sector"
"9181","manage resources","industrial engineering",0.98,26,24,"skill/competence","cross-sector","knowledge","cross-sector"
"9182","meet commitments","industrial engineering",0.95,11,24,"skill/competence","transversal","knowledge","cross-sector"
"9183","control systems","industrial engineering",1,12,24,"knowledge","cross-sector","knowledge","cross-sector"
"9184","total quality control","industrial engineering",0.9,13,24,"knowledge","sector-specific","knowledge","cross-sector"
"9185","mechanical systems","industrial engineering",1,48,24,"knowledge","cross-sector","knowledge","cross-sector"
"9186","design process","industrial engineering",0.98,21,24,"skill/competence","cross-sector","knowledge","cross-sector"
"9187","market analysis","industrial engineering",0.99,14,24,"knowledge","cross-sector","knowledge","cross-sector"
"9188","project management principles","industrial engineering",0.98,18,24,"knowledge","cross-sector","knowledge","cross-sector"
"9189","joint ventures","product comprehension",1,19,12,"knowledge","cross-sector","knowledge","sector-specific"
"9190","logic","product comprehension",1,14,12,"knowledge","cross-sector","knowledge","sector-specific"
"9191","build trust","product comprehension",0.99,12,12,"skill/competence","cross-sector","knowledge","sector-specific"
"9192","joint ventures","operating systems",1,19,10,"knowledge","cross-sector","knowledge","sector-specific"
"9193","personal development","operating systems",0.96,56,10,"knowledge","cross-sector","knowledge","sector-specific"
"9194","politics","operating systems",0.99,38,10,"knowledge","cross-sector","knowledge","sector-specific"
"9195","adapt to change","operating systems",0.95,24,10,"skill/competence","transversal","knowledge","sector-specific"
"9196","logic","operating systems",1,14,10,"knowledge","cross-sector","knowledge","sector-specific"
"9197","build trust","operating systems",1,12,10,"skill/competence","cross-sector","knowledge","sector-specific"
"9198","transmission technology","operating systems",0.97,12,10,"knowledge","cross-sector","knowledge","sector-specific"
"9199","manage resources","operating systems",0.99,26,10,"skill/competence","cross-sector","knowledge","sector-specific"
"9200","meet commitments","operating systems",0.96,11,10,"skill/competence","transversal","knowledge","sector-specific"
"9201","control systems","operating systems",1,12,10,"knowledge","cross-sector","knowledge","sector-specific"
"9202","total quality control","operating systems",0.9,13,10,"knowledge","sector-specific","knowledge","sector-specific"
"9203","mechanical systems","operating systems",1,48,10,"knowledge","cross-sector","knowledge","sector-specific"
"9204","design process","operating systems",0.98,21,10,"skill/competence","cross-sector","knowledge","sector-specific"
"9205","market analysis","operating systems",0.99,14,10,"knowledge","cross-sector","knowledge","sector-specific"
"9206","project management principles","operating systems",0.99,18,10,"knowledge","cross-sector","knowledge","sector-specific"
"9207","joint ventures","build networks",1,19,10,"knowledge","cross-sector","skill/competence","transversal"
"9208","personal development","build networks",0.96,56,10,"knowledge","cross-sector","skill/competence","transversal"
"9209","politics","build networks",1,38,10,"knowledge","cross-sector","skill/competence","transversal"
"9210","adapt to change","build networks",0.94,24,10,"skill/competence","transversal","skill/competence","transversal"
"9211","logic","build networks",1,14,10,"knowledge","cross-sector","skill/competence","transversal"
"9212","build trust","build networks",1,12,10,"skill/competence","cross-sector","skill/competence","transversal"
"9213","transmission technology","build networks",0.97,12,10,"knowledge","cross-sector","skill/competence","transversal"
"9214","manage resources","build networks",0.99,26,10,"skill/competence","cross-sector","skill/competence","transversal"
"9215","meet commitments","build networks",0.96,11,10,"skill/competence","transversal","skill/competence","transversal"
"9216","control systems","build networks",1,12,10,"knowledge","cross-sector","skill/competence","transversal"
"9217","total quality control","build networks",0.9,13,10,"knowledge","sector-specific","skill/competence","transversal"
"9218","mechanical systems","build networks",1,48,10,"knowledge","cross-sector","skill/competence","transversal"
"9219","design process","build networks",0.99,21,10,"skill/competence","cross-sector","skill/competence","transversal"
"9220","market analysis","build networks",0.99,14,10,"knowledge","cross-sector","skill/competence","transversal"
"9221","project management principles","build networks",0.99,18,10,"knowledge","cross-sector","skill/competence","transversal"
"9222","joint ventures","think analytically",1,19,24,"knowledge","cross-sector","skill/competence","transversal"
"9223","personal development","think analytically",0.96,56,24,"knowledge","cross-sector","skill/competence","transversal"
"9224","politics","think analytically",1,38,24,"knowledge","cross-sector","skill/competence","transversal"
"9225","adapt to change","think analytically",0.95,24,24,"skill/competence","transversal","skill/competence","transversal"
"9226","logic","think analytically",1,14,24,"knowledge","cross-sector","skill/competence","transversal"
"9227","build trust","think analytically",1,12,24,"skill/competence","cross-sector","skill/competence","transversal"
"9228","transmission technology","think analytically",0.98,12,24,"knowledge","cross-sector","skill/competence","transversal"
"9229","manage resources","think analytically",0.99,26,24,"skill/competence","cross-sector","skill/competence","transversal"
"9230","meet commitments","think analytically",0.96,11,24,"skill/competence","transversal","skill/competence","transversal"
"9231","control systems","think analytically",1,12,24,"knowledge","cross-sector","skill/competence","transversal"
"9232","total quality control","think analytically",0.9,13,24,"knowledge","sector-specific","skill/competence","transversal"
"9233","mechanical systems","think analytically",1,48,24,"knowledge","cross-sector","skill/competence","transversal"
"9234","design process","think analytically",0.99,21,24,"skill/competence","cross-sector","skill/competence","transversal"
"9235","market analysis","think analytically",0.99,14,24,"knowledge","cross-sector","skill/competence","transversal"
"9236","project management principles","think analytically",0.99,18,24,"knowledge","cross-sector","skill/competence","transversal"
"9237","joint ventures","cloud technologies",1,19,33,"knowledge","cross-sector","knowledge","sector-specific"
"9238","personal development","cloud technologies",0.96,56,33,"knowledge","cross-sector","knowledge","sector-specific"
"9239","politics","cloud technologies",0.99,38,33,"knowledge","cross-sector","knowledge","sector-specific"
"9240","adapt to change","cloud technologies",0.95,24,33,"skill/competence","transversal","knowledge","sector-specific"
"9241","logic","cloud technologies",1,14,33,"knowledge","cross-sector","knowledge","sector-specific"
"9242","build trust","cloud technologies",1,12,33,"skill/competence","cross-sector","knowledge","sector-specific"
"9243","transmission technology","cloud technologies",0.98,12,33,"knowledge","cross-sector","knowledge","sector-specific"
"9244","manage resources","cloud technologies",0.99,26,33,"skill/competence","cross-sector","knowledge","sector-specific"
"9245","meet commitments","cloud technologies",0.96,11,33,"skill/competence","transversal","knowledge","sector-specific"
"9246","control systems","cloud technologies",1,12,33,"knowledge","cross-sector","knowledge","sector-specific"
"9247","total quality control","cloud technologies",0.91,13,33,"knowledge","sector-specific","knowledge","sector-specific"
"9248","mechanical systems","cloud technologies",1,48,33,"knowledge","cross-sector","knowledge","sector-specific"
"9249","design process","cloud technologies",0.99,21,33,"skill/competence","cross-sector","knowledge","sector-specific"
"9250","market analysis","cloud technologies",0.99,14,33,"knowledge","cross-sector","knowledge","sector-specific"
"9251","project management principles","cloud technologies",0.99,18,33,"knowledge","cross-sector","knowledge","sector-specific"
"9252","joint ventures","manage the customer experience",1,19,10,"knowledge","cross-sector","skill/competence","cross-sector"
"9253","personal development","manage the customer experience",0.96,56,10,"knowledge","cross-sector","skill/competence","cross-sector"
